time,open,high,low,close,volume,ticker
2011-03-24,6761,6761,4654,5389,226700,TIS
2011-03-25,6124,6124,6026,6026,29100,TIS
2011-03-28,5781,5830,5732,5732,55000,TIS
2011-03-29,5634,5634,5242,5536,64600,TIS
2011-03-30,5487,6026,4997,5291,43400,TIS
2011-03-31,5389,5389,5291,5291,700,TIS
2011-04-01,5585,5585,5242,5242,31000,TIS
2011-04-04,5144,5144,5144,5144,1500,TIS
2011-04-05,5340,5340,5340,5340,30000,TIS
2011-04-06,5340,5340,5340,5340,0,TIS
2011-04-07,5340,5340,5340,5340,0,TIS
2011-04-08,4899,4899,4899,4899,19800,TIS
2011-04-13,4899,4899,4899,4899,0,TIS
2011-04-14,4507,4507,4507,4507,194700,TIS
2011-04-15,4850,4850,4850,4850,2600,TIS
2011-04-18,4654,4654,4654,4654,1700,TIS
2011-04-19,4409,4409,4409,4409,500,TIS
2011-04-20,4654,4654,4507,4654,2000,TIS
2011-04-21,4409,4409,4409,4409,3000,TIS
2011-04-22,4409,4409,4164,4164,1500,TIS
2011-04-25,4654,4654,4654,4654,1900,TIS
2011-04-26,4654,4654,4654,4654,0,TIS
2011-04-27,4654,4654,4654,4654,0,TIS
2011-04-28,4654,4654,4654,4654,1700,TIS
2011-04-29,4654,4654,4654,4654,0,TIS
2011-05-04,4654,4654,4654,4654,0,TIS
2011-05-05,4654,4654,4654,4654,0,TIS
2011-05-06,4654,4654,4654,4654,1100,TIS
2011-05-09,4703,4703,4703,4703,2500,TIS
2011-05-10,4850,4850,4850,4850,100,TIS
2011-05-11,4850,4850,4850,4850,0,TIS
2011-05-12,4850,5123,4850,5123,1500,TIS
2011-05-13,5014,5014,4850,4850,3500,TIS
2011-05-16,4578,4578,4578,4578,500,TIS
2011-05-17,4578,4578,4578,4578,0,TIS
2011-05-18,4578,4578,4578,4578,0,TIS
2011-05-19,4578,4578,4578,4578,200,TIS
2011-05-20,4578,4578,4578,4578,15000,TIS
2011-05-23,4360,4360,4360,4360,1500,TIS
2011-05-24,4360,4360,3924,3924,11000,TIS
2011-05-25,4087,4087,4087,4087,0,TIS
2011-05-26,4087,4087,4087,4087,1500,TIS
2011-05-27,4087,4087,4087,4087,0,TIS
2011-05-30,4087,4087,4087,4087,0,TIS
2011-05-31,4087,4087,4087,4087,0,TIS
2011-06-01,4087,4087,4087,4087,0,TIS
2011-06-02,4469,4469,4469,4469,400,TIS
2011-06-03,4469,4469,4469,4469,0,TIS
2011-06-06,4469,4469,4469,4469,0,TIS
2011-06-07,4469,4469,4469,4469,0,TIS
2011-06-08,4469,4469,4469,4469,0,TIS
2011-06-09,4469,4469,4469,4469,0,TIS
2011-06-10,4905,4469,4469,4469,0,TIS
2011-06-13,5395,5395,5395,5395,700,TIS
2011-06-14,5395,5395,5395,5395,0,TIS
2011-06-15,5395,5395,5395,5395,0,TIS
2011-06-16,5395,5395,5395,5395,0,TIS
2011-06-17,4905,4905,4905,4905,1300,TIS
2011-06-20,4905,4905,4905,4905,0,TIS
2011-06-21,4905,4905,4905,4905,0,TIS
2011-06-22,4905,4905,4905,4905,0,TIS
2011-06-23,4414,4414,4414,4414,300,TIS
2011-06-24,4414,4414,4414,4414,2500,TIS
2011-06-27,4414,4414,4414,4414,0,TIS
2011-06-28,4414,4414,4414,4414,0,TIS
2011-06-29,4414,4414,4414,4414,0,TIS
2011-06-30,4414,4414,4414,4414,0,TIS
2011-07-01,4414,4414,4414,4414,0,TIS
2011-07-04,4414,4414,4414,4414,0,TIS
2011-07-05,4414,4414,4414,4414,5700,TIS
2011-07-06,4414,4414,4414,4414,0,TIS
2011-07-07,4414,4414,4414,4414,0,TIS
2011-07-08,4414,4414,4414,4414,0,TIS
2011-07-11,4414,4414,4414,4414,0,TIS
2011-07-12,4414,4414,4414,4414,0,TIS
2011-07-13,4414,4414,4414,4414,0,TIS
2011-07-14,4414,4414,4414,4414,0,TIS
2011-07-15,4087,4087,4087,4087,1000,TIS
2011-07-18,4087,4087,4087,4087,500,TIS
2011-07-19,4087,4087,4087,4087,0,TIS
2011-07-20,4087,4087,4087,4087,0,TIS
2011-07-21,4087,4087,4087,4087,0,TIS
2011-07-22,4087,4087,4087,4087,0,TIS
2011-07-25,3815,3815,3815,3815,200,TIS
